Country,Concept,Partner Country,Unit,Data Source,Scale,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995
New Zealand,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,20000,0,0,0,0,62477.0796650152,73672.928566876,0,36411.9738758155,41486.6499577178,245052.305020387
New Zealand,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,551.01531822584,0,0,1171.1355266762,29832.3468182441
New Zealand,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
New Zealand,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,90000,0,100000,0,0,0,0,42000,29574.5324184198,27413.638651714,3560.38286752389
New Zealand,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,40000,250000,30000,170000,0,45.31427457008,0,5000,0,1889.74840561269,0
New Zealand,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,970000,710000,70000,0,0,0,20213.3154885594,52000,72159.8596044474,93021.3595895144,94934.1476291726
New Zealand,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,20000,170000,860000,10000,0,13970.0562824176,0,23000,26401.4428726744,8536.87509141898,50980.7267652059
New Zealand,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,10000,0,0,0,0,0,0,10278.7668007029
New Zealand,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,1510.01449661253,2.87024758755,1000,104.7796911985,4565.57712529476,0
New Zealand,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,11480000,7730000,1280000,430000,169625.101099006,395992.827246718,484660.565914826,305000,283107.852608898,209469.000743099,485644.225779739
New Zealand,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,81930.2514057378,8306.25459741866
New Zealand,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,16.78050478244,2427.79134085789,0,0,0,4510.68017444172
New Zealand,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,1070000,910000,1600000,1320000,1330357.63609216,1763416.45218672,1020878.71630736,1140000,1756098.28369169,1897887.84881064,1650066.7068298
New Zealand,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,40000,0,0,0,0,0,0,922.88162488099
New Zealand,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,40000,50000,30000,10000,30154.644024743,34521.8294527701,31705.5934951541,32000,90360.8730322633,41979.3166124906,61663.509523794
New Zealand,"Goods, Value of Imports",Malawi,US Dollars,Direction of Trade Statistics (DOTS),Units,760000,1210000,1350000,2310000,1523087.95371483,964233.570468892,1527082.43425,1863000,1836884.60736068,1768127.13719419,2124600.40467821
New Zealand,"Goods, Value of Imports",Mali,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,10000,0,2496.7453686443,11396.739900305,0,6058.91958555171,12280.3652939822,15893.9299304584
New Zealand,"Goods, Value of Imports",Mauritania,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,10000,0,0,0,0,0,0,13928.478205662,14082.3002621933
New Zealand,"Goods, Value of Imports",Mozambique,US Dollars,Direction of Trade Statistics (DOTS),Units,10000,0,110000,0,0,0,0,6000,3484.13764139631,0,0
New Zealand,"Goods, Value of Imports",Namibia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,2739929.24846419,16016.8705187685,0,142423.869582737,3512.97333309325,2586434.49624198
New Zealand,"Goods, Value of Imports",Niger,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,70000,0,2542.45633380423,12960.8924078867,7000,1102.44123551124,0,0
New Zealand,"Goods, Value of Imports",Nigeria,US Dollars,Direction of Trade Statistics (DOTS),Units,10000,20000,10000,0,15462.2008658833,42.44628250869,23.26755991396,11000,1823.02363676551,152.55944089678,37523.9953376147
New Zealand,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,20000,0,692.45936511157,0,0,0,0,0
New Zealand,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,10000,0,0,0,24913.736039173,0,2466.19263782915
New Zealand,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,40000,11607.7098572336,142.69626238014,0,15000,4500.85845682691,59563.1020028487,67574.1786953368
New Zealand,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,20000,0,36.5541087532,0,0,0,0,0
New Zealand,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,14350000,14270000,10240000,20580000,5515683.53648849,5704234.93345283,10221265.3377128,12118000,19554570.0920977,36119463.9159619,51855813.1274759
New Zealand,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,30000,320000,10000,1853.79130794947,0,4000,182105.417260483,25652.9001368814,1250.17353633729
New Zealand,"Goods, Value of Imports",Swaziland,US Dollars,Direction of Trade Statistics (DOTS),Units,0,210000,500000,210000,690000,558871.99035657,5405322.01562829,0,301616.728768309,29641.6595469533,93913.6069646224
New Zealand,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,1260000,840000,110000,850000,822163.334586126,717791.574290133,889741.905976851,416000,635016.675221396,345470.339291614,193714.607399439
New Zealand,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,1875.99382322719,0,0,0,0
New Zealand,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,290000,0,0,0,0,0,0,2000,4806.29381123242,0,9828.80321856519
New Zealand,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,270000,500000,280000,260000,550000,233507.547948082,277535.683790443,0,0,464.04118584411,3401.63413238157
New Zealand,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,2260000,3050000,3980000,3190000,1714025.14393811,2656162.98456971,2567560.10202535,2589000,1955332.59510527,2890433.38922767,2462421.35118875
Norway,"Goods, Value of Imports",Angola,US Dollars,Direction of Trade Statistics (DOTS),Units,0,310000,60000,30000,20000,0,0,80456.9849469004,0,0,0
Norway,"Goods, Value of Imports",Benin,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,0
Norway,"Goods, Value of Imports",Botswana,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,105525391.864641,93416521.401433,82902877.2892862,75426729.902659,69370871.43932,102132667.883202
Norway,"Goods, Value of Imports",Burkina Faso,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,0,0,0,0,30203.7697325003,0
Norway,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,170000,0,0,48560.9763993655,32182.7939787602,71634.2641012049,2040223.26779173,2857067.47711726
Norway,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,100000,30000,10000,20000,104039.028499228,31153.8050711858,0,64365.5879575203,154198.214575064,249956.640512489,143175.310213172
Norway,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,60000,60000,0,0,0,13578.1012383228,0,0
Norway,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,240183.839775941,0,0,0,0,15627.1487329508
Norway,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,0,120000,70000,0,0,0,566544.724659264,2188429.99055569,10957696.47001,17450524.0307883,16599652.9775519
Norway,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,60000,160000,1740000,1500000,99414.8211505366,5870600.00136082,5905919.64510024,11650171.4203112,3100906.0195006,4748939.90412536,8629431.75680251
Norway,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,1230000,1160000,860000,800000,618319.579992085,530871.655894399,521554.955398459,354010.733766362,155345.368159448,214221.463056515,190154.10421801
Norway,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,380000,60000,0,40000,164405.070584846,30907.6017246442,0,32182.7939787602,137574.903104822,884250.42993294,200489.07527459
Norway,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,15460000,17500000,14850000,23930000,22149860.8076952,42528701.9918504,19291652.5617203,30525380.088854,5274256.92624923,3589936.59632191,6933109.21123522
Norway,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,10000,0,0,30000,0,17226.5288544358,16931.9336268202,16091.3969893801,0,14587.4664488272,0
Norway,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,13880000,13660000,12060000,9070000,8051869.3304233,8166953.99946957,14611776.6373704,10395042.4551395,8803818.2649146,6438078.18657063,3957133.68722492
Norway,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,2560000,9390000,9976528.14825214,27571987.6602168,25354565.1483462,22431407.4031958,9508710.90048552,8888479.8045734,8974707.04299387
Norway,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,10000,0,0,0,0,0,0,0,0
Norway,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,1530000,2560000,2360000,3830000,3814836.46930007,4147956.38593889,6176093.43779601,3894118.07142998,2309378.1918122,2865461.18385619,6203078.72687515
Norway,"Goods, Value of Imports",Liberia,US Dollars,Direction of Trade Statistics (DOTS),Units,4000000,20000,105940000,554270000,910166014.696647,894262774.658679,181077906.235265,9735295.17857495,14082336.7344223,0,1395040.07132343
Norway,"Goods, Value of Imports",Madagascar,US Dollars,Direction of Trade Statistics (DOTS),Units,120000,190000,150000,220000,68810.1411696917,140916.576336984,1434966.52965485,1222946.17119289,183722.8732623,196169.122328492,221208.846631353
Norway,"Goods, Value of Imports",Malawi,US Dollars,Direction of Trade Statistics (DOTS),Units,1970000,1240000,710000,910000,1035724.35984059,1626039.29376002,1754414.6514378,1303403.15613979,636555.225037752,617502.254169736,583754.717522042
Norway,"Goods, Value of Imports",Mali,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,30531.5543614325,0,0,0,108634.754989179,79889.0737613275
Norway,"Goods, Value of Imports",Mauritania,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,54126.1735230997,0,0
Norway,"Goods, Value of Imports",Mozambique,US Dollars,Direction of Trade Statistics (DOTS),Units,20000,280000,430000,630000,883284.918420495,1622470.26740478,596716.892552897,885026.834415905,42972.5548616284,0,16160.1535860997
Norway,"Goods, Value of Imports",Namibia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,20000,100000,40000,0,0,96548.3819362805,14326.852820241,13577.4928616331,1296545.42323352
Norway,"Goods, Value of Imports",Niger,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,1990000,20000,216286.363144804,0,0,0,0,0
Norway,"Goods, Value of Imports",Nigeria,US Dollars,Direction of Trade Statistics (DOTS),Units,680000,400000,540000,10000,14405.0705848459,880929.506251934,1194852.70841322,434467.718713262,0,897305.482885297,604744.129037632
Norway,"Goods, Value of Imports",Rwanda,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,250000,0,0,0,0,0,0,0
Norway,"Goods, Value of Imports",Senegal,US Dollars,Direction of Trade Statistics (DOTS),Units,80000,0,40000,230000,10000,0,15052.0801974833,16091.3969893801,85225.4469901279,71308.4178820721,15951.2275267143
Norway,"Goods, Value of Imports",Sierra Leone,US Dollars,Direction of Trade Statistics (DOTS),Units,90000,150000,70000,660000,130000,75880.5942968145,90583.8126726754,128731.175915041,156519.916186353,189062.68013501,119377.327857893
Norway,"Goods, Value of Imports",Somalia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,1330000,1640000,4052023.7354499,0,0,14326.852820241,0,0
Norway,"Goods, Value of Imports",South Africa,US Dollars,Direction of Trade Statistics (DOTS),Units,32320000,26040000,9020000,20200000,32730802.7379572,21682452.2594308,36844118.9688427,31700052.0690788,48873171.782342,47306920.1395164,56690245.4712631
Norway,"Goods, Value of Imports",Sudan,US Dollars,Direction of Trade Statistics (DOTS),Units,230000,460000,90000,920000,972677.93583808,965452.577627873,1181162.41902307,1705688.08087429,933233.814188141,749888.973707741,9082176.40528961
Norway,"Goods, Value of Imports",Swaziland,US Dollars,Direction of Trade Statistics (DOTS),Units,1040000,1180000,1800000,2690000,1347805.18796059,1046789.20665773,1352702.23814753,2317161.16647073,818041.297884009,296830.761000334,287866.034970498
Norway,"Goods, Value of Imports",Tanzania,US Dollars,Direction of Trade Statistics (DOTS),Units,30000,1360000,740000,480000,1049108.69358852,466244.434173924,867112.795599719,160913.969893801,437227.133719911,282077.963585114,412719.062269428
Norway,"Goods, Value of Imports",Togo,US Dollars,Direction of Trade Statistics (DOTS),Units,5940000,6790000,2880000,2290000,14039.0284992279,0,0,16091.3969893801,13684.1961218988,0,0
Norway,"Goods, Value of Imports",Uganda,US Dollars,Direction of Trade Statistics (DOTS),Units,0,100000,30000,760000,251659.310838611,79632.914396788,74693.3963849302,112639.778925661,521772.105071731,787775.75696434,1139852.7742478
Norway,"Goods, Value of Imports",Zambia,US Dollars,Direction of Trade Statistics (DOTS),Units,10000,20000,40000,0,64405.0705848459,111879.138923451,0,80456.9849469004,28817.7380540606,346059.300423075,1387850.25210546
Norway,"Goods, Value of Imports",Zimbabwe,US Dollars,Direction of Trade Statistics (DOTS),Units,3400000,4480000,3210000,5300000,4123597.32003916,5231138.82815861,7145859.72268625,9847934.95750061,6478682.60694131,9657338.82523205,7423612.7174879
Poland,"Goods, Value of Imports",Angola,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,0,0,28000
Poland,"Goods, Value of Imports",Benin,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,25300,0,0,0
Poland,"Goods, Value of Imports",Botswana,US Dollars,Direction of Trade Statistics (DOTS),Units,,,,,,,,,23000,0,0
Poland,"Goods, Value of Imports",Burkina Faso,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,373915300,142000,209000,184000
Poland,"Goods, Value of Imports",Burundi,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,189200,168000,315000,73000
Poland,"Goods, Value of Imports",Cameroon,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,1037473.68421053,0,2048200,0,9863000,15940000
Poland,"Goods, Value of Imports",Central African Republic,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,144100,146000,152000,1036000
Poland,"Goods, Value of Imports",Chad,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,370700,150000,167000,0
Poland,"Goods, Value of Imports","Congo, Democratic Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,356400,703000,587000,439000
Poland,"Goods, Value of Imports","Congo, Republic of",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,454300,327000,195000,151000
Poland,"Goods, Value of Imports",Cote d'Ivoire,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,4150000,0,2966526.31578947,9765150.37502157,33790900,38227000,51705000,89936000
Poland,"Goods, Value of Imports",Ethiopia,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,214500,197000,1279000,1512000
Poland,"Goods, Value of Imports",Gabon,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,1741300,5246000,1719000,288000
Poland,"Goods, Value of Imports","Gambia, The",US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,25300,16846000,24000,276000
Poland,"Goods, Value of Imports",Ghana,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,3585434.10879196,0,0,4238300,11802000,7311000,6687000
Poland,"Goods, Value of Imports",Guinea,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,152900,230000,311000,408000
Poland,"Goods, Value of Imports",Guinea-Bissau,US Dollars,Direction of Trade Statistics (DOTS),Units,0,0,0,0,0,0,0,0,48000,0,0
Poland,"Goods, Value of Imports",Kenya,US Dollars,Direction of Trade Statistics (DOTS),Units,799909.384381945,1076900,740300,0,2764552.37081657,2347400,0,897600,2864000,2061000,3196000
