Date,Day,Action,Protester,Target,Govt agent,Event,Country,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,OSD,OSR,Source,Story date,No event found
06-Jul-80,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
07-Jul-80,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
08-Jul-80,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
09-Jul-80,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
10-Jul-80,Thu,strike,workers,government,,higher meat prices,Poland,Northern Poland,inflation,,8:00-17:00,301,0,0,0,N,0,0,0,3000000,3187500,Reuters,10/07/1980,
11-Jul-80,Fri,strike,workers,government,,higher meat prices,Poland,Northern Poland,inflation,,8:00-17:00,21000,0,0,0,N,0,0,0,3000000,3187500,Reuters,11/07/1980,
12-Jul-80,Sat,strike,workers,government,,higher meat prices,Poland,Northern Poland,inflation,,8:00-17:00,21000,0,0,0,N,0,0,0,3000000,3187500,Reuters,12/07/1980,
13-Jul-80,Sun,strike,workers,government,,higher meat prices,Poland,Northern Poland,inflation,,8:00-17:00,21000,0,0,0,N,0,0,0,3000000,3187500,Reuters,12/07/1980,
14-Jul-80,Mon,strike,workers,government,,higher meat prices,Poland,Northern Poland,inflation,,8:00-17:00,21000,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/07/1980,
15-Jul-80,Tue,accede,workers,government,,10% wage raise,Poland,Northern Poland,accede,,8:00-17:00,0,0,0,0,N,0,0,0,3000000,3187500,Reuters,15/07/1980,
15-Jul-80,Tue,strike,helicopter workers,government,,raise wages; right to strike,Poland,Swidnik,inflation,,8:00-17:00,20000,0,0,0,N,0,0,0,3000000,3187500,Reuters,07/08/1980,
16-Jul-80,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
17-Jul-80,Thu,strike,steel workers,government,,raise wages; right to strike,Poland,Stawola Wola,inflation,15/07/1980,,30000,0,0,0,N,0,0,0,3000000,3187500,Reuters,21/07/1980,
18-Jul-80,Fri,general strike,workers,government,"army, police",raise wages; right to strike,Poland,Lublin,inflation,15/07/1980,00:00-23:59,10000,4,0,0,N,0,0,0,3000000,3187500,Reuters,15/07/1980,
18-Jul-80,Fri,strike,steel workers,government,,raise wages; right to strike,Poland,Stawola Wola,inflation,15/07/1980,,30000,0,0,0,N,0,0,0,3000000,3187500,Reuters,21/07/1980,
19-Jul-80,Sat,accede,workers,government,,wage raise,Poland,Lublin,inflation,15/07/1980,19:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,19/07/1980,
19-Jul-80,Sat,strike,steel workers,government,,raise wages; right to strike,Poland,Stawola Wola,inflation,15/07/1980,,30000,0,0,0,N,0,0,0,3000000,3187500,Reuters,21/07/1980,
20-Jul-80,Sun,strike,workers,government,,raise wages; right to strike,Poland,Poland,inflation,15/07/1980,,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,20/07/1980,
20-Jul-80,Sun,strike,steel workers,government,,raise wages; right to strike,Poland,Stawola Wola,inflation,15/07/1980,,30000,0,0,0,N,0,0,0,3000000,3187500,Reuters,21/07/1980,
21-Jul-80,Mon,strike,news delivery wrks,government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,,300,0,0,0,N,0,0,0,3000000,3187500,Reuters,21/07/1980,
21-Jul-80,Mon,strike,steel workers,government,,raise wages; right to strike,Poland,Stawola Wola,inflation,15/07/1980,,30000,0,0,0,N,0,0,0,3000000,3187500,Reuters,21/07/1980,
21-Jul-80,Mon,strike,bus drivers,government,,raise wages; right to strike,Poland,Chelm,inflation,15/07/1980,,150,0,0,0,N,0,0,0,3000000,3187500,Reuters,21/07/1980,
22-Jul-80,Tue,strike,steel workers,government,,raise wages; right to strike,Poland,Stawola Wola,inflation,15/07/1980,,30000,0,0,0,N,0,0,0,3000000,3187500,Reuters,22/07/1980,
23-Jul-80,Wed,strike,steel workers,government,,raise wages; right to strike,Poland,Stawola Wola,inflation,15/07/1980,,30000,0,0,0,N,0,0,0,3000000,3187500,Reuters,23/07/1980,
23-Jul-80,Wed,strike,glass workers,government,,raise wages; right to strike,Poland,Lubartow,inflation,15/07/1980,,301,0,0,0,N,0,0,0,3000000,3187500,Reuters,24/07/1980,
24-Jul-80,Thu,strike,glass workers,government,,raise wages; right to strike,Poland,Lubartow,inflation,15/07/1980,,301,0,0,0,N,0,0,0,3000000,3187500,Reuters,25/07/1980,
24-Jul-80,Thu,strike,steel workers,government,,raise wages; right to strike,Poland,Stawola Wola,inflation,15/07/1980,,30000,0,0,0,N,0,0,0,3000000,3187500,Reuters,26/07/1980,
24-Jul-80,Thu,strike,steel workers,government,,raise wages; right to strike,Poland,Ostrow Wielkopolski,inflation,15/07/1980,,300,0,0,0,N,0,0,0,3000000,3187500,Reuters,24/07/1980,
25-Jul-80,Fri,strike,glass workers,government,,raise wages; right to strike,Poland,Lubartow,inflation,15/07/1980,,300,0,0,0,N,0,0,0,3000000,3187500,Reuters,25/07/1980,
25-Jul-80,Fri,strike,steel workers,government,,raise wages; right to strike,Poland,Stawola Wola,inflation,15/07/1980,,30000,0,0,0,N,0,0,0,3000000,3187500,Reuters,26/07/1980,
26-Jul-80,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
27-Jul-80,Sun,,,,,,,,,,,,,,,,,,,,,,,no event
28-Jul-80,Mon,,,,,,,,,,,,,,,,,,,,,,,no event
29-Jul-80,Tue,,,,,,,,,,,,,,,,,,,,,,,no event
30-Jul-80,Wed,,,,,,,,,,,,,,,,,,,,,,,no event
31-Jul-80,Thu,,,,,,,,,,,,,,,,,,,,,,,no event
01-Aug-80,Fri,,,,,,,,,,,,,,,,,,,,,,,no event
02-Aug-80,Sat,,,,,,,,,,,,,,,,,,,,,,,no event
03-Aug-80,Sun,strike,weavers,government,,raise wages; right to strike,Poland,Kalisz,inflation,15/07/1980,8:00-17:00,301,0,0,0,N,0,0,0,3000000,3187500,Reuters,07/08/1980,
04-Aug-80,Mon,strike,textile workers,government,,raise wages; right to strike,Poland,Lodz,inflation,15/07/1980,8:00-17:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,07/08/1980,
05-Aug-80,Tue,strike,textile workers,government,,raise wages; right to strike,Poland,Lodz,inflation,15/07/1980,8:00-17:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,07/08/1980,
05-Aug-80,Tue,strike,sewage workers,government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,8:00-17:00,1000,0,0,0,N,0,0,0,3000000,3187500,Reuters,10/08/1980,
05-Aug-80,Tue,strike,garbabe collectors,government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,8:00-17:00,3000,0,0,0,N,0,0,0,3000000,3187500,Reuters,11/08/1980,
06-Aug-80,Wed,strike,helicopter workers,government,,raise wages; right to strike,Poland,Swidnik,inflation,15/07/1980,8:00-17:00,20000,0,0,0,N,0,,0,3000000,3187500,Reuters,07/08/1980,
06-Aug-80,Wed,strike,garbabe collectors,government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,8:00-17:00,3000,0,0,0,N,0,0,0,3000000,3187500,Reuters,11/08/1980,
07-Aug-80,Thu,strike,textile workers,government,,raise wages; right to strike,Poland,Lodz,inflation,15/07/1980,8:00-17:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,07/08/1980,
07-Aug-80,Thu,strike,garbabe collectors,government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,8:00-17:00,3000,0,0,0,N,0,0,0,3000000,3187500,Reuters,11/08/1980,
07-Aug-80,Thu,strike,textile workers,government,,raise wages; right to strike,Poland,Lodz,inflation,15/07/1980,8:00-17:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
08-Aug-80,Fri,strike,garbabe collectors,government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,8:00-17:00,3000,0,0,0,N,0,0,0,3000000,3187500,Reuters,08/08/1980,
08-Aug-80,Fri,strike,textile workers,government,,raise wages; right to strike,Poland,Lodz,inflation,15/07/1980,8:00-17:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
09-Aug-80,Sat,strike,shipworkers,government,,raise wages; right to strike,Poland,Gdansk,inflation,15/07/1980,8:00-17:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,09/08/1980,
09-Aug-80,Sat,strike,workers,government,,raise wages; right to strike,Poland,Gdynia,inflation,15/07/1980,8:00-17:00,5000,0,0,0,N,0,0,0,3000000,3187500,Reuters,09/08/1980,
09-Aug-80,Sat,strike,garbabe collectors,government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,8:00-17:00,3000,0,0,0,N,0,0,0,3000000,3187500,Reuters,11/08/1980,
09-Aug-80,Sat,strike,textile workers,government,,raise wages; right to strike,Poland,Lodz,inflation,15/07/1980,8:00-17:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
10-Aug-80,Sun,strike,garbabe collectors,government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,8:00-17:01,3000,1,0,0,N,0,0,0,3000000,3187500,Reuters,11/08/1980,
10-Aug-80,Sun,strike,textile workers,government,,raise wages; right to strike,Poland,Lodz,inflation,15/07/1980,8:00-17:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
11-Aug-80,Mon,strike,bus drivers,government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,8:00-12:00,150,0,0,0,N,0,0,0,3000000,3187500,Reuters,11/08/1980,
11-Aug-80,Mon,strike,textile workers,government,,raise wages; right to strike,Poland,Lodz,inflation,15/07/1980,8:00-17:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
12-Aug-80,Tue,strike,"bus, tram drivers",government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,8:00-17:00,500,0,0,0,N,0,0,0,3000000,3187500,Reuters,12/08/1980,
12-Aug-80,Tue,strike,textile workers,government,,raise wages; right to strike,Poland,Lodz,inflation,15/07/1980,8:00-17:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
13-Aug-80,Wed,strike,"bus, tram drivers",government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,8:00-12:00,150,0,0,0,N,0,0,0,3000000,3187500,Reuters,13/08/1980,
13-Aug-80,Wed,petition,rail workers,government,union leaders,choose own candidates,Poland,Lublin,democracy,,,3000,0,0,0,N,0,0,0,3000000,3187500,CSM,13/08/1980,
13-Aug-80,Wed,strike,textile workers,government,,raise wages; right to strike,Poland,Lodz,inflation,15/07/1980,8:00-17:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
14-Aug-80,Thu,demonstration,civilians,government,,honor war dead against USSR,Poland,Warsaw,symbolic,14/08/1920,19:00,4000,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
14-Aug-80,Thu,strike,shipworkers,government,,free trade unions,Poland,Gdansk,democracy,15/07/1980,8:00-17:00,16000,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
14-Aug-80,Thu,strike,"bus, tram drivers",government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,8:00-17:00,150,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
14-Aug-80,Thu,strike,textile workers,government,,raise wages; right to strike,Poland,Lodz,inflation,15/07/1980,8:00-17:00,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
14-Aug-80,Thu,strike,machine workers,government,,raise wages; right to strike,Poland,Wroclaw,inflation,15/07/1980,8:00-17:00,300,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
15-Aug-80,Fri,strike,"bus, tram drivers",government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,00:00-23:59,20000,0,0,0,N,0,0,0,3000000,3187500,Reuters,15/08/1980,
15-Aug-80,Fri,strike,"shipworkers, bus, tram drivers",government,,free trade unions; state cuts phone lines between factories,Poland,Gdansk,democracy,15/07/1980,8:00-17:00,50001,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
16-Aug-80,Sat,strike,"bus, tram drivers",government,,raise wages; right to strike,Poland,Warsaw,inflation,15/07/1980,00:00-23:59,20000,0,0,0,N,0,0,0,3000000,3187500,Reuters,15/08/1980,
16-Aug-80,Sat,strike,"shipworkers, bus, tram drivers",government,,free trade unions; state cuts phone lines between factories,Poland,Gdansk,democracy,15/07/1980,8:00-17:00,50001,0,0,0,N,0,0,0,3000000,3187500,Reuters,14/08/1980,
16-Aug-80,Sat,occupation,MKS: interfactory strike comm.,government,,talk to PM,Poland,Gdansk,democracy,,00:00-23:59,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,16/08/1980,
16-Aug-80,Sat,demonstration,port workers,government,,raise wages; right to strike,Poland,Gdynia,democracy,,12:00+,3000,0,0,0,N,0,0,0,3000000,3187500,BBC,20/08/1980,
17-Aug-80,Sun,occupation,MKS: interfactory strike comm.,government,,talk to PM,Poland,Gdansk,democracy,,00:00-23:59,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,16/08/1980,
17-Aug-80,Sun,strike,"shipworkers, bus, tram drivers",government,,free trade unions; state cuts phone lines between factories,Poland,Gdansk,democracy,15/07/1980,8:00-17:00,50001,0,0,0,N,0,0,0,3000000,3187500,Reuters,19/08/1980,
18-Aug-80,Mon,occupation,MKS: interfactory strike comm.,government,,talk to PM,Poland,Gdansk,democracy,,00:00-23:59,10000,0,0,0,Y,0,0,0,3000000,3187500,Reuters,18/08/1980,
18-Aug-80,Mon,strike,"shipworkers, bus, tram drivers",government,,free trade unions; state cuts phone lines between factories,Poland,Gdansk,democracy,15/07/1980,8:00-17:00,50001,30,0,0,N,31,0,0,3000000,3187500,Reuters,19/08/1980,
19-Aug-80,Tue,occupation,MKS: interfactory strike comm.,government,"army, police",talk to PM,Poland,"Gdansk, Szczec",democracy,,00:00-23:59,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,19/08/1980,
19-Aug-80,Tue,strike,"shipworkers, bus, tram drivers",government,militia,free trade unions,Poland,"Gdansk, Szczec",democracy,15/07/1980,8:00-17:00,93000,0,0,0,N,0,0,0,3000000,3187500,Reuters,19/08/1980,
20-Aug-80,Wed,strike,"shipworkers, bus, tram drivers",government,militia,free trade unions,Poland,Baltic coast,democracy,15/07/1980,8:00-17:00,200001,0,0,0,N,0,0,0,3000000,3187500,Reuters,20/08/1980,
20-Aug-80,Wed,arrest,KOR,government,police,human rights,Poland,Warsaw,democracy,,20:00+,0,18,0,0,N,0,0,0,2000,3187500,Reuters,21/08/1980,
20-Aug-80,Wed,strike,steel workers,government,,raise wages; right to strike,Poland,Nowa Huta,democracy,,8:00-10:00,3000,0,0,0,N,0,0,0,3000000,3187500,Reuters,20/08/1980,
20-Aug-80,Wed,occupation,MKS: interfactory strike comm.,government,"army, police",talk to PM,Poland,"Gdansk, Szczec",democracy,,00:00-23:59,150000,0,0,0,N,0,0,0,3000000,3187500,Reuters,22/08/1980,
21-Aug-80,Thu,petition,intellectuals,government,,human rights,Poland,Warsaw,democracy,,,62,0,0,0,N,0,0,0,3000000,3187500,Reuters,21/08/1980,
21-Aug-80,Thu,occupation,MKS: interfactory strike comm.,government,"army, police",talk to PM,Poland,"Gdansk, Szczec",democracy,,00:00-23:59,150000,0,0,0,N,0,0,0,3000000,3187500,Reuters,22/08/1980,
21-Aug-80,Thu,strike,"shipworkers, bus, tram drivers",government,militia,free trade unions,Poland,Baltic coast,democracy,15/07/1980,8:00-17:00,200001,0,0,0,N,0,0,0,3000000,3187500,Reuters,22/08/1980,
22-Aug-80,Fri,arrest,coal miners,government,police,pre-emptory arrest,Poland,Silesia,human rights,,08:00,0,600,0,0,N,301,0,0,3000000,3187500,Reuters,22/08/1980,
22-Aug-80,Fri,occupation,MKS: interfactory strike comm.,government,"army, police",free trade unions,Poland,"Gdansk, Szczec",democracy,,00:00-23:59,150000,0,0,0,N,0,0,0,3000000,3187500,Reuters,22/08/1980,
22-Aug-80,Fri,occupation,MKS: interfactory strike comm.,government,"army, police",free trade unions,Poland,"Gdansk, Szczec",democracy,,00:00-23:59,150000,0,0,0,N,0,0,0,3000000,3187500,Reuters,22/08/1980,
22-Aug-80,Fri,strike,"shipworkers, bus, tram drivers",government,militia,free trade unions,Poland,Baltic coast,democracy,15/07/1980,8:00-17:00,200001,0,0,0,N,0,0,0,3000000,3187500,Reuters,22/08/1980,
22-Aug-80,Fri,accede,shipworkers,government,,restored phone lines,,Baltic coast,accede,15/08/1980,,0,0,0,0,N,0,0,0,3000000,3187500,Reuters,25/08/1980,
23-Aug-80,Sat,occupation,MKS: interfactory strike comm.,government,"army, police",free trade unions,Poland,"Gdansk, Szczec",democracy,,00:00-23:59,150000,0,0,0,N,0,0,0,3000000,3187500,Reuters,23/08/1980,
23-Aug-80,Sat,strike,"shipworkers, bus, tram drivers",government,militia,free trade unions,Poland,Baltic coast,democracy,15/07/1980,8:00-17:00,200001,0,0,0,N,0,0,0,3000000,3187500,Reuters,23/08/1980,
24-Aug-80,Sun,accede,MKS: interfactory strike comm.,government,,free trade unions,Poland,Poland,accede,,20:00,0,0,0,0,N,0,0,0,3000000,3187500,Reuters,24/08/1980,
24-Aug-80,Sun,occupation,MKS: interfactory strike comm.,government,"army, police",free trade unions,Poland,"Gdansk, Szczec",democracy,,00:00-23:59,150000,0,0,0,N,0,0,0,3000000,3187500,Reuters,25/08/1980,
24-Aug-80,Sun,strike,"shipworkers, bus, tram drivers",government,militia,free trade unions,Poland,Baltic coast,democracy,15/07/1980,8:00-17:00,200001,0,0,0,N,0,0,0,3000000,3187500,Reuters,25/08/1980,
25-Aug-80,Mon,occupation,MKS: interfactory strike comm.,government,"army, police",free trade unions,Poland,"Gdansk, Szczec",democracy,,00:00-23:59,150000,0,0,0,N,0,0,0,3000000,3187500,Reuters,25/08/1980,
25-Aug-80,Mon,strike,"shipworkers, bus, tram drivers",government,militia,free trade unions,Poland,Baltic coast,democracy,15/07/1980,8:00-17:00,200001,0,0,0,N,0,0,0,3000000,3187500,Reuters,25/08/1980,
26-Aug-80,Tue,strike,transit workers,government,,free trade unions,Poland,Lodz,democracy,,8:00+,20000,0,0,0,N,0,0,0,3000000,3187500,Reuters,26/08/1980,
26-Aug-80,Tue,strike,steel workers,government,,free trade unions,Poland,Wroclaw,democracy,,8:00+,80000,0,0,0,N,0,0,0,3000000,3187500,Reuters,26/08/1980,
26-Aug-80,Tue,occupation,MKS: interfactory strike comm.,government,"army, police",free trade unions,Poland,"Gdansk, Szczec",democracy,,00:00-23:59,150000,0,0,0,N,0,0,0,3000000,3187500,BBC,26/08/1980,
26-Aug-80,Tue,strike,"shipworkers, bus, tram drivers",government,militia,free trade unions,Poland,Baltic coast,democracy,15/07/1980,8:00-17:00,200001,0,0,0,N,0,0,0,3000000,3187500,BBC,26/08/1980,
27-Aug-80,Wed,occupation,MKS: interfactory strike comm.,government,"army, police",free trade unions,Poland,"Gdansk, Szczec",democracy,,00:00-23:59,150000,0,0,0,N,0,0,0,3000000,3187500,BBC,27/08/1980,
27-Aug-80,Wed,strike,"shipworkers, bus, tram drivers",government,militia,free trade unions,Poland,Baltic coast,democracy,15/07/1980,8:00-17:00,200001,0,0,0,N,0,0,0,3000000,3187500,BBC,27/08/1980,
27-Aug-80,Wed,strike,transit workers,government,,free trade unions,Poland,Lodz,democracy,24/08/1980,8:00+,30000,0,0,0,N,0,0,0,3000000,3187500,Reuters,27/08/1980,
27-Aug-80,Wed,strike,steel workers,government,,free trade unions,Poland,Wroclaw,democracy,24/08/1980,8:00+,80000,0,0,0,N,0,0,0,3000000,3187500,Reuters,27/08/1980,
27-Aug-80,Wed,strike,construction & factory workers,government,,free trade unions,Poland,Elblag,democracy,,8:00+,3000,0,0,0,N,0,0,0,3000000,3187500,BBC,28/08/1980,
28-Aug-80,Thu,strike,construction & factory workers,government,,free trade unions,Poland,Elblag,democracy,,8:00+,3000,0,0,0,N,0,0,0,3000000,3187500,BBC,28/08/1980,
28-Aug-80,Thu,strike,transit workers,government,,free trade unions,Poland,Lodz,democracy,24/08/1980,8:00+,30000,0,0,0,N,0,0,0,3000000,3187500,Reuters,28/08/1980,
28-Aug-80,Thu,occupation,MKS: interfactory strike comm.,government,"army, police",free trade unions,Poland,"Gdansk, Szczec",democracy,,00:00-23:59,150000,0,0,0,N,0,0,0,3000000,3187500,BBC,29/08/1980,
28-Aug-80,Thu,strike,"shipworkers, bus, tram drivers",government,militia,free trade unions,Poland,Baltic coast,democracy,15/07/1980,8:00-17:00,200001,0,0,0,N,0,0,0,3000000,3187500,BBC,29/08/1980,
28-Aug-80,Thu,strike,steel workers,government,,free trade unions,Poland,Wroclaw,democracy,24/08/1980,8:00+,80000,0,0,0,N,0,0,0,3000000,3187500,Reuters,29/08/1980,
29-Aug-80,Fri,strike,copper miners,government,,free trade unions,Poland,Lower Silesia,democracy,,8:00+,20000,0,0,0,N,0,0,0,3000000,3187500,Reuters,29/08/1980,
29-Aug-80,Fri,occupation,MKS: interfactory strike comm.,government,"army, police",free trade unions,Poland,"Gdansk, Szczec",democracy,,00:00-23:59,150000,0,0,0,N,0,0,0,3000000,3187500,Reuters,29/08/1980,
29-Aug-80,Fri,strike,"shipworkers, bus, tram drivers",government,militia,free trade unions,Poland,Baltic coast,democracy,15/07/1980,8:00-17:00,200001,0,0,0,N,0,0,0,3000000,3187500,Reuters,29/08/1980,
29-Aug-80,Fri,strike,workers,government,,free trade unions,Poland,"Chojnice, Torun, Grudziadz",democracy,,8:00+,10000,0,0,0,N,0,0,0,3000000,3187500,BBC,30/08/1980,
29-Aug-80,Fri,strike,"bus, tram drivers",government,,free trade unions,Poland,Poznan,democracy,,8:00+,3000,0,0,0,N,0,0,0,3000000,3187500,XN,30/08/1980,
29-Aug-80,Fri,strike,miners,government,,free trade unions,Poland,Silesia,democracy,,8:00+,20000,0,0,0,N,0,0,0,3000000,3187500,Reuters,01/09/1980,
29-Aug-80,Fri,strike,construction & factory workers,government,,free trade unions,Poland,Elblag,democracy,,8:00+,3000,0,0,0,N,0,0,0,3000000,3187500,BBC,02/09/1980,
30-Aug-80,Sat,accede,workers,government,,self-govering trade unions,Poland,Poland,democracy,,,0,0,0,0,N,0,0,0,3000000,3187500,Reuters,30/08/1980,
30-Aug-80,Sat,strike,miners,government,,free trade unions,Poland,Silesia,democracy,,8:00+,20000,0,0,0,N,0,0,0,3000000,3187500,Reuters,01/09/1980,
30-Aug-80,Sat,strike,construction & factory workers,government,,free trade unions,Poland,Elblag,democracy,,8:00+,3000,0,0,0,N,0,0,0,3000000,3187500,BBC,02/09/1980,
31-Aug-80,Sun,release,political prisoners,government,,human rights,Poland,Poland,human rights,,,5,0,0,0,N,0,0,0,3000000,3187500,Reuters,31/08/1980,
31-Aug-80,Sun,accede,,government,,21 union demands,Poland,Poland,accede,,,0,0,0,0,N,0,0,0,3000000,3187500,Reuters,31/08/1980,
01-Sep-80,Mon,release,,government,,human rights,Poland,Poland,human rights,,,13,0,0,0,N,0,0,0,3000000,3187500,Reuters,31/08/1980,
01-Sep-80,Mon,strike,miners and steel workers,government,,free trade unions,Poland,Silesia,democracy,,8:00+,200001,1,0,0,N,0,0,0,3000000,3187500,Reuters,01/09/1980,
02-Sep-80,Tue,strike,miners and steel workers,government,,free trade unions,Poland,Silesia,democracy,,8:00+,200001,0,0,0,N,0,0,0,3000000,3187500,Reuters,02/09/1980,
03-Sep-80,Wed,strike,miners and steel workers,government,,free trade unions,Poland,Silesia,democracy,,8:00+,200001,0,0,0,N,0,0,0,3000000,3187500,Reuters,02/09/1980,
03-Sep-80,Wed,strike,sulphur miners,government,,free trade unions,Poland,Tarnobrzeg,democracy,,8:00+,2000,0,0,0,N,0,0,0,3000000,3187500,Reuters,11/09/1980,
04-Sep-80,Thu,strike,"bus, tram drivers",government,,free trade unions,Poland,Bialystok,democracy,,8:00+,1000,0,0,0,N,0,0,0,3000000,3187500,XN,06/09/1980,
04-Sep-80,Thu,strike,aircraft workers,government,,free trade unions,Poland,Mielec,religion,,8:00+,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,08/09/1980,
04-Sep-80,Thu,strike,sulphur miners,government,,free trade unions,Poland,Tarnobrzeg,democracy,,8:00+,2000,0,0,0,N,0,0,0,3000000,3187500,Reuters,11/09/1980,
05-Sep-80,Fri,strike,"bus, tram drivers",government,,free trade unions,Poland,Bialystok,democracy,,8:00+,1000,0,0,0,N,0,0,0,3000000,3187500,Reuters,07/09/1980,
05-Sep-80,Fri,strike,"bus drivers, mechanics",government,,free trade unions,Poland,Tarnow,democracy,,8:00+,1000,0,0,0,N,0,0,0,3000000,3187500,Reuters,05/09/1980,
05-Sep-80,Fri,strike,aircraft workers,government,,free trade unions,Poland,Mielec,religion,,8:00+,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,08/09/1980,
05-Sep-80,Fri,strike,sulphur miners,government,,free trade unions,Poland,Tarnobrzeg,democracy,,8:00+,2000,0,0,0,N,0,0,0,3000000,3187500,Reuters,11/09/1980,
06-Sep-80,Sat,strike,"bus, tram drivers",government,,free trade unions,Poland,Bialystok,democracy,,8:00+,1000,0,0,0,N,0,0,0,3000000,3187500,Reuters,07/09/1980,
06-Sep-80,Sat,strike,aircraft workers,government,,free trade unions,Poland,Mielec,religion,,8:00+,10000,0,0,0,N,0,0,0,3000000,3187500,Reuters,08/09/1980,
